end_location_lat,end_location_long,driver_rating,car_rating,start_location_long,start_location_lat,color,make
30.25,-97.75,5,5,-97.74,30.28,Silver,Mazda
30.28,-97.74,4,5,-97.77,30.26,Silver,Mazda
30.25,-97.84,3,5,-97.77,30.25,Silver,Mazda
30.3,-97.78,3,5,-97.74,30.27,Silver,Mazda
30.25,-97.75,4,4,-97.75,30.27,Silver,Mazda
30.25,-97.76,5,2,-97.78,30.25,Red,Subaru
30.28,-97.72,4,2,-97.74,30.27,Red,Toyota
30.26,-97.81,3,2,-97.73,30.26,Blue,Nissan
30.25,-97.75,3,4,-97.79,30.24,Blue,Nissan
30.26,-97.72,4,5,-97.75,30.27,Blue,Nissan
30.27,-97.77,5,2,-97.75,30.28,Black,Nissan
30.27,-97.74,5,3,-97.74,30.28,Silver,Toyota
30.26,-97.74,5,2,-97.74,30.26,Silver,Toyota
30.2,-97.67,5,2,-97.79,30.24,Silver,Toyota
30.23,-97.73,5,2,-97.78,30.25,Silver,Toyota
30.26,-97.74,5,4,-97.74,30.26,Silver,Toyota
30.27,-97.75,5,2,-97.67,30.2,Silver,Toyota
30.25,-97.73,4,4,-97.76,30.27,White,Mitsubishi
30.3,-97.73,4,3,-97.75,30.27,Gray,Acura
30.25,-97.76,5,3,-97.74,30.27,White,Honda
30.26,-97.75,3,4,-97.74,30.26,Red,Toyota
30.25,-97.75,4,2,-97.73,30.24,Gray,BMW
30.26,-97.77,3,2,-97.77,30.26,Gray,BMW
30.26,-97.77,4,5,-97.72,30.26,Gray,Nissan
30.27,-97.75,4,5,-97.74,30.28,Silver,Hyundai
30.27,-97.75,3,3,-97.77,30.26,Gray,Acura
30.2,-97.67,4,5,-97.76,30.27,Gray,Acura
30.27,-97.74,5,4,-97.76,30.26,Gray,Audi
30.28,-97.74,4,2,-97.76,30.23,Silver,Nissan
30.37,-97.79,3,2,-97.73,30.27,Blue,Honda
30.2,-97.67,5,3,-97.74,30.27,Red,Toyota
30.22,-97.74,4,4,-97.73,30.27,White,Mitsubishi
30.25,-97.75,4,3,-97.73,30.3,White,Mitsubishi
30.26,-97.74,4,5,-97.75,30.27,Red,Toyota
30.25,-97.72,5,5,-97.75,30.24,Red,Toyota
30.31,-97.74,5,3,-97.75,30.29,Silver,Chevrolet
30.4,-97.73,3,5,-97.67,30.2,Gray,Nissan
30.2,-97.67,4,4,-97.72,30.31,Silver,Hyundai
30.25,-97.75,3,2,-97.72,30.31,White,Honda
30.35,-97.65,3,2,-97.74,30.22,White,Honda
30.28,-97.75,4,2,-97.73,30.27,White,Honda
30.27,-97.75,4,3,-97.76,30.27,White,Honda
30.25,-97.76,4,3,-97.75,30.25,White,Ford
30.25,-97.76,3,2,-97.74,30.27,White,Ford
30.26,-97.76,4,4,-97.75,30.27,Red,Hyundai
30.26,-97.76,3,3,-97.75,30.27,Gray,Hyundai
30.3,-97.72,4,5,-97.75,30.27,Red,Hyundai
30.26,-97.76,5,4,-97.75,30.27,Gray,Hyundai
30.26,-97.76,4,4,-97.72,30.28,Blue,Scion
30.3,-97.78,4,4,-97.71,30.32,Blue,Scion
30.2,-97.67,5,4,-97.77,30.27,Silver,Mazda
30.26,-97.76,3,5,-97.77,30.26,Silver,Mazda
30.26,-97.76,4,2,-97.74,30.28,Silver,Subaru
30.26,-97.77,4,2,-97.76,30.26,Red,Hyundai
30.26,-97.77,4,5,-97.76,30.26,Gray,Hyundai
30.26,-97.75,5,5,-97.75,30.25,Red,Hyundai
30.26,-97.74,3,2,-97.75,30.25,Gray,Hyundai
30.27,-97.75,5,3,-97.74,30.26,Black,Cadillac
30.27,-97.74,5,4,-97.74,30.26,Black,Cadillac
30.27,-97.75,4,3,-97.76,30.25,Black,Jeep
30.26,-97.74,3,3,-97.76,30.24,Black,Jeep
30.29,-97.74,3,2,-97.75,30.27,Black,Jeep
30.26,-97.77,5,5,-97.76,30.26,Black,Jeep
29.75,-98.12,3,3,-97.78,30.29,Black,Jeep
30.27,-97.77,5,2,-97.75,30.29,Black,Jeep
30.26,-97.74,3,5,-97.67,30.2,Silver,Cadillac
30.27,-97.75,3,3,-97.74,30.26,Red,Toyota
30.23,-97.77,4,4,-97.76,30.26,Red,Toyota
30.26,-97.71,3,5,-97.75,30.26,Red,Toyota
30.25,-97.75,5,4,-97.73,30.26,White,Mitsubishi
30.28,-97.74,5,2,-97.72,30.25,White,Mitsubishi
30.24,-97.78,3,5,-97.7,30.29,White,Mitsubishi
30.24,-97.73,3,5,-97.76,30.25,White,Chevrolet
30.26,-97.74,4,3,-97.76,30.28,White,Chevrolet
30.27,-97.74,4,3,-97.73,30.24,White,Chevrolet
30.27,-97.74,3,2,-97.73,30.25,Red,Dodge
30.33,-97.76,4,3,-97.67,30.2,Silver,Subaru
30.26,-97.72,5,3,-97.71,30.3,Silver,Subaru
30.27,-97.74,4,4,-97.75,30.29,Silver,Hyundai
30.28,-97.74,3,2,-97.74,30.27,Silver,Hyundai
30.31,-97.71,4,3,-97.73,30.27,Silver,Hyundai
30.27,-97.74,5,3,-97.74,30.26,Silver,Hyundai
30.27,-97.75,5,3,-97.74,30.29,Blue,Mazda
30.3,-97.78,3,3,-97.73,30.25,Blue,Mazda
30.25,-97.74,3,4,-97.73,30.24,Blue,Mazda
30.27,-97.75,4,4,-97.75,30.29,Black,Lexus
30.26,-97.74,3,5,-97.67,30.2,Black,Toyota
30.25,-97.75,3,5,-97.77,30.26,Blue,Nissan
30.29,-97.75,3,4,-97.75,30.26,Blue,Nissan
30.29,-97.74,5,4,-97.71,30.27,Blue,Nissan
30.35,-97.65,5,5,-97.81,30.26,Blue,Nissan
30.27,-97.76,5,3,-97.78,30.3,Red,Toyota
30.29,-97.78,4,4,-97.74,30.31,Red,Toyota
30.26,-97.76,3,4,-97.72,30.24,Gray,Ford
30.37,-97.73,5,4,-97.81,30.34,White,Buick
30.23,-97.77,5,3,-97.76,30.26,White,Buick
30.27,-97.75,4,2,-97.73,30.36,White,Buick
30.26,-97.74,4,5,-97.72,30.36,Gray,Hyundai
30.26,-97.74,5,3,-97.75,30.25,Gray,Hyundai
30.25,-97.73,3,4,-97.79,30.26,Gray,Hyundai
30.27,-97.75,4,4,-97.76,30.3,Brown,Nissan
30.26,-97.72,5,2,-97.71,30.26,Red,Lincoln
30.27,-97.74,3,3,-97.74,30.22,Silver,Hyundai
30.26,-97.74,3,2,-97.75,30.25,Blue,Scion
30.26,-97.74,3,2,-97.78,30.3,Blue,Scion
30.23,-97.76,5,2,-97.79,30.27,Blue,Scion
30.23,-97.77,4,5,-97.75,30.25,Blue,Scion
30.23,-97.77,3,3,-97.74,30.3,Gray,Honda
30.26,-97.74,4,4,-97.74,30.26,Red,Hyundai
30.27,-97.74,4,5,-97.74,30.26,Gray,Hyundai
30.46,-97.8,4,5,-97.72,30.29,Silver,Toyota
30.26,-97.77,3,2,-97.72,30.28,Silver,Toyota
30.27,-97.74,4,4,-97.77,30.26,Gray,Acura
30.28,-97.75,5,5,-97.75,30.29,Gray,Acura
30.24,-97.75,3,3,-97.76,30.24,Gray,Acura
30.26,-97.75,4,4,-97.74,30.26,Gray,Acura
30.28,-97.75,4,4,-97.74,30.27,Silver,Subaru
30.27,-97.74,4,4,-97.74,30.26,Silver,Subaru
30.26,-97.73,5,2,-97.76,30.26,Silver,Subaru
30.3,-97.75,5,5,-97.75,30.27,Silver,Subaru
30.26,-97.77,5,2,-97.77,30.28,Silver,Kia
30.25,-97.76,3,5,-97.76,30.26,Silver,Kia
30.26,-97.73,4,2,-97.75,30.29,Silver,Kia
30.27,-97.73,5,3,-97.75,30.27,Silver,Kia
30.3,-97.79,5,4,-97.71,30.26,Blue,Ford
30.34,-97.74,5,5,-97.76,30.27,Blue,Ford
30.27,-97.73,3,2,-97.74,30.26,Blue,Ford
30.36,-97.73,3,2,-97.83,30.3,Blue,Ford
30.27,-97.74,4,4,-97.67,30.2,Gray,Honda
30.26,-97.74,4,5,-97.73,30.37,Brown,Ford
30.25,-97.76,3,3,-97.74,30.33,Brown,Ford
30.26,-97.74,3,4,-97.78,30.24,Brown,Toyota
30.27,-97.74,3,3,-97.79,30.24,Brown,Toyota
30.27,-97.74,5,3,-97.7,30.27,Gray,Nissan
30.26,-97.76,4,3,-97.74,30.3,Red,Hyundai
30.25,-97.75,5,3,-97.74,30.3,Gray,Hyundai
30.28,-97.77,5,5,-97.76,30.26,Blue,Hyundai
30.28,-97.74,4,3,-97.77,30.26,Blue,Hyundai
30.26,-97.75,3,5,-97.8,30.26,Blue,Hyundai
30.4,-97.72,3,4,-97.75,30.3,Black,Honda
30.27,-97.75,5,2,-97.75,30.26,Black,Honda
30.26,-97.75,3,5,-97.79,30.26,Black,Dodge
30.26,-97.74,3,3,-97.72,30.31,Black,Dodge
30.26,-97.76,4,5,-97.75,30.26,Black,Kia
30.26,-97.73,3,3,-97.79,30.32,Silver,Nissan
30.27,-97.75,3,4,-97.75,30.25,Gray,Hyundai
30.26,-97.74,4,3,-97.76,30.26,Black,Toyota
30.27,-97.74,5,3,-97.75,30.25,Red,Honda
30.26,-97.76,4,2,-97.77,30.23,Red,Honda
30.27,-97.74,5,4,-97.72,30.29,Silver,Toyota
30.27,-97.74,4,3,-97.74,30.26,Silver,Hyundai
30.27,-97.74,4,3,-97.74,30.33,Red,Ford
30.27,-97.75,5,4,-97.75,30.27,Brown,Nissan
30.27,-97.75,4,5,-97.75,30.29,Red,Subaru
30.3,-97.71,4,3,-97.73,30.25,Blue,Mazda
30.26,-97.7,5,3,-97.77,30.26,Blue,Mazda
30.27,-97.74,3,5,-97.74,30.27,Silver,Subaru
30.26,-97.76,5,4,-97.74,30.32,Silver,Subaru
30.27,-97.75,3,5,-97.73,30.25,Silver,Subaru
30.24,-97.73,3,3,-97.76,30.24,Silver,Subaru
30.27,-97.74,4,5,-97.75,30.27,Silver,Subaru
30.27,-97.75,5,4,-97.75,30.27,Silver,Subaru
30.41,-97.87,5,5,-97.71,30.28,Silver,Subaru
30.25,-97.75,3,5,-97.82,30.33,Blue,Ford
30.29,-97.7,5,4,-97.76,30.25,Brown,Toyota
30.27,-97.74,3,3,-97.75,30.29,Black,Honda
30.25,-97.76,5,2,-97.75,30.25,Black,Honda
30.26,-97.74,3,3,-97.71,30.31,Black,Honda
30.22,-97.75,5,5,-97.73,30.26,Black,Honda
30.26,-97.73,3,2,-97.76,30.25,Black,Honda
30.32,-97.74,5,2,-97.74,30.26,Black,Honda
30.26,-97.73,4,2,-97.79,30.27,Black,Honda
30.27,-97.74,5,2,-97.74,30.33,Black,Honda
30.23,-97.76,4,4,-97.77,30.28,Black,Honda
30.27,-97.75,3,2,-97.67,30.31,Black,Dodge
30.25,-97.78,3,4,-97.73,30.26,Black,Dodge
30.27,-97.74,3,5,-97.74,30.24,Silver,Nissan
30.26,-97.72,3,5,-97.74,30.26,Silver,Nissan
30.26,-97.74,5,3,-97.78,30.26,Silver,Nissan
30.28,-97.72,5,5,-97.75,30.27,Silver,Nissan
30.26,-97.76,4,5,-97.73,30.26,Silver,Nissan
30.26,-97.81,3,3,-97.72,30.25,Red,Honda
30.27,-97.74,4,4,-97.75,30.3,Red,Honda
30.32,-97.75,4,2,-97.76,30.26,Red,Honda
30.27,-97.76,5,2,-97.78,30.24,Red,Honda
30.27,-97.74,3,3,-97.78,30.3,Red,Honda
30.26,-97.74,5,2,-97.77,30.28,Red,Honda
30.26,-97.76,4,3,-97.72,30.34,Red,Honda
30.25,-97.76,4,3,-97.74,30.26,Red,Honda
30.26,-97.73,4,2,-97.75,30.26,Red,Honda
30.26,-97.77,3,4,-97.72,30.31,Red,Honda
30.27,-97.74,3,2,-97.72,30.26,Red,Honda
30.25,-97.76,5,4,-97.77,30.23,Red,Honda
30.27,-97.74,4,3,-97.74,30.23,Red,Honda
30.25,-97.75,4,2,-97.74,30.26,Red,Honda
30.26,-97.72,5,5,-97.74,30.26,Silver,Toyota
30.23,-97.76,3,4,-97.75,30.27,Silver,Toyota
30.28,-97.72,3,2,-97.74,30.25,Silver,Toyota
30.23,-97.79,3,3,-97.74,30.27,Silver,Toyota
30.25,-97.75,3,4,-97.73,30.27,Red,Ford
30.25,-97.73,5,4,-97.75,30.27,Red,Ford
30.27,-97.77,4,2,-97.75,30.27,Red,Ford
30.27,-97.75,3,2,-97.74,30.26,Red,Ford
30.27,-97.74,3,2,-97.74,30.26,Red,Ford
30.27,-97.74,3,4,-97.75,30.29,Red,Ford
30.25,-97.75,5,5,-97.74,30.29,Red,Ford
30.26,-97.73,4,4,-97.75,30.28,Red,Ford
30.31,-97.72,5,4,-97.75,30.26,Red,Ford
30.26,-97.73,4,4,-97.78,30.23,Red,Ford
30.27,-97.74,3,3,-97.74,30.27,Red,Ford
30.26,-97.72,4,3,-97.72,30.34,Red,Ford
30.27,-97.74,5,5,-97.73,30.23,Red,Ford
30.24,-97.78,4,4,-97.73,30.24,Red,Ford
30.29,-97.74,5,5,-97.74,30.29,Red,Ford
30.34,-97.7,3,4,-97.74,30.27,Red,Ford
30.29,-97.75,4,4,-97.74,30.27,Red,Ford
30.25,-97.74,3,3,-97.74,30.27,Red,Ford
30.29,-97.75,3,3,-97.74,30.27,Red,Ford
30.23,-97.76,3,2,-97.74,30.27,Red,Ford
30.24,-97.79,3,5,-97.75,30.27,Red,Ford
30.26,-97.73,5,5,-97.75,30.27,Red,Ford
30.27,-97.73,5,4,-97.73,30.26,Red,Ford
30.27,-97.74,4,5,-97.71,30.32,Red,Subaru
30.25,-97.77,5,4,-97.72,30.28,Red,Subaru
30.31,-97.73,3,5,-97.75,30.29,Red,Subaru
30.26,-97.74,3,2,-97.72,30.29,Gray,Mazda
30.27,-97.75,4,3,-97.75,30.27,Gray,Mazda
30.27,-97.75,3,4,-97.77,30.3,Gray,Honda
30.27,-97.74,3,3,-97.77,30.29,Gray,Honda
30.27,-97.74,5,2,-97.77,30.26,Gray,Hyundai
30.25,-97.77,5,5,-97.78,30.26,Gray,Hyundai
30.27,-97.76,3,3,-97.75,30.33,Gray,Hyundai
30.25,-97.76,3,4,-97.76,30.27,Gray,Hyundai
30.25,-97.73,4,3,-97.77,30.25,Gray,Hyundai
30.25,-97.75,5,3,-97.74,30.24,Black,Mitsubishi
30.26,-97.76,5,2,-97.74,30.26,Black,Mitsubishi
30.25,-97.72,4,4,-97.75,30.26,Black,Mitsubishi
30.25,-97.72,5,5,-97.76,30.26,Black,Kia
30.27,-97.75,3,5,-97.74,30.26,Red,Hyundai
30.27,-97.75,3,4,-97.74,30.26,Gray,Hyundai
30.27,-97.74,5,4,-97.74,30.26,Red,Hyundai
30.27,-97.74,4,3,-97.74,30.26,Gray,Hyundai
30.26,-97.74,3,5,-97.72,30.35,Red,Hyundai
30.26,-97.74,5,5,-97.72,30.35,Gray,Hyundai
30.26,-97.74,3,3,-97.74,30.26,Red,Hyundai
30.26,-97.74,5,5,-97.74,30.26,Gray,Hyundai
30.27,-97.73,4,4,-97.73,30.28,Red,Hyundai
30.26,-97.72,3,5,-97.73,30.28,Gray,Hyundai
30.22,-97.72,5,3,-97.74,30.28,Brown,Ford
30.18,-97.66,3,3,-97.73,30.27,Brown,Ford
30.27,-97.75,3,4,-97.73,30.23,Blue,Scion
30.27,-97.75,4,2,-97.67,30.2,Blue,Scion
30.24,-97.73,5,4,-97.74,30.28,White,Mazda
30.3,-97.78,4,5,-97.79,30.33,White,Mazda
30.24,-97.73,4,5,-97.79,30.26,White,Mazda
30.26,-97.74,5,3,-97.75,30.29,White,Mazda
30.27,-97.74,3,4,-97.79,30.28,White,Mazda
30.26,-97.74,4,3,-97.75,30.29,White,Mazda
30.22,-97.78,5,5,-97.74,30.26,White,Mazda
30.26,-97.74,4,3,-97.77,30.23,White,Mazda
30.27,-97.75,4,3,-97.74,30.26,White,Mazda
30.27,-97.74,4,5,-97.74,30.24,White,Mazda
30.25,-97.7,5,3,-97.73,30.25,White,Mazda
30.26,-97.74,4,2,-97.78,30.35,Black,Cadillac
30.28,-97.75,5,2,-97.73,30.25,Black,Mercedes-Benz
30.27,-97.74,5,4,-97.74,30.27,Black,Toyota
30.27,-97.75,5,2,-97.74,30.26,Black,Toyota
30.22,-97.75,4,2,-97.75,30.29,Black,Toyota
30.27,-97.74,5,5,-97.74,30.27,Black,Toyota
30.26,-97.74,5,4,-97.74,30.27,Black,Toyota
30.27,-97.75,5,2,-97.74,30.29,Black,Toyota
30.25,-97.78,5,4,-97.75,30.27,Black,Cadillac
30.27,-97.75,3,3,-97.78,30.26,Black,Cadillac
30.27,-97.75,3,3,-97.74,30.29,Black,Cadillac
30.26,-97.73,4,5,-97.74,30.29,Silver,Toyota
30.26,-97.75,3,3,-97.74,30.33,Blue,Hyundai
30.26,-97.76,5,2,-97.72,30.28,White,Dodge
30.27,-97.74,5,2,-97.74,30.26,White,Dodge
30.24,-97.73,5,2,-97.75,30.29,White,Dodge
30.26,-97.74,5,3,-97.75,30.24,White,Dodge
30.26,-97.74,5,2,-97.74,30.27,White,Dodge
30.24,-97.78,3,2,-97.75,30.26,White,Dodge
30.25,-97.77,4,5,-97.73,30.27,White,Dodge
30.26,-97.74,3,3,-97.75,30.22,White,Dodge
30.21,-97.97,3,3,-97.74,30.26,Black,BMW
30.26,-97.74,5,5,-97.7,30.31,Black,BMW
30.26,-97.74,4,3,-97.77,30.31,Black,Toyota
30.2,-97.66,5,5,-97.78,30.25,Black,Toyota
30.23,-97.76,5,2,-97.67,30.29,Black,Toyota
30.25,-97.75,5,5,-97.75,30.25,Silver,Kia
30.25,-97.76,3,2,-97.78,30.25,Gray,Pontiac
30.27,-97.75,3,5,-97.82,30.34,Black,Audi
30.26,-97.76,4,2,-97.75,30.25,White,Mazda
30.27,-97.74,5,4,-97.76,30.27,White,Mazda
30.26,-97.73,4,5,-97.74,30.26,White,Mazda
30.27,-97.74,3,4,-97.78,30.3,White,Mazda
30.26,-97.74,4,2,-97.7,30.28,White,Mazda
30.23,-97.71,5,3,-97.75,30.25,Black,Acura
30.27,-97.74,5,3,-97.77,30.28,Black,Acura
30.29,-97.74,4,3,-97.71,30.23,Red,Toyota
30.27,-97.75,3,5,-97.77,30.26,Black,Honda
30.27,-97.74,3,3,-97.71,30.31,Black,Honda
30.24,-97.73,4,4,-97.75,30.3,Black,Honda
30.27,-97.74,4,3,-97.75,30.27,White,Buick
30.26,-97.74,4,2,-97.72,30.25,White,Buick
30.32,-97.73,4,3,-97.73,30.24,White,Buick
30.26,-97.74,3,3,-97.74,30.25,White,Buick
30.27,-97.75,4,3,-97.74,30.28,White,Buick
30.27,-97.74,4,2,-97.75,30.28,White,Buick
30.27,-97.75,4,5,-97.74,30.26,White,Buick
30.3,-97.77,5,3,-97.74,30.27,White,Buick
30.29,-97.74,3,4,-97.74,30.26,White,Buick
30.27,-97.74,5,5,-97.74,30.26,White,Buick
30.2,-97.79,4,2,-97.74,30.27,White,Buick
30.29,-97.75,4,5,-97.75,30.29,White,Buick
30.27,-97.74,5,2,-97.75,30.27,White,Buick
30.26,-97.76,4,5,-97.74,30.27,White,Buick
30.25,-97.75,5,3,-97.74,30.27,White,Buick
30.26,-97.79,3,5,-97.74,30.26,White,Buick
30.27,-97.75,5,4,-97.74,30.35,Blue,Toyota
30.29,-97.75,5,3,-97.74,30.26,Blue,Toyota
30.27,-97.72,4,5,-97.77,30.26,Gray,Honda
30.24,-97.75,4,3,-97.77,30.26,Silver,Subaru
30.29,-97.74,3,4,-97.73,30.25,Silver,Subaru
30.27,-97.74,3,2,-97.76,30.27,Silver,Subaru
30.36,-97.72,3,3,-97.78,30.25,Silver,Subaru
30.27,-97.74,3,4,-97.7,30.34,Silver,Subaru
30.25,-97.77,3,2,-97.77,30.23,Silver,Subaru
30.29,-97.75,4,5,-97.75,30.29,Silver,Subaru
30.26,-97.74,3,3,-97.73,30.25,Black,Mitsubishi
30.27,-97.75,5,4,-97.75,30.27,Black,Mitsubishi
30.27,-97.74,5,2,-97.74,30.23,Silver,Kia
30.27,-97.74,5,2,-97.73,30.35,Gray,Nissan
30.23,-97.73,5,2,-97.71,30.24,Blue,Honda
30.26,-97.72,4,4,-97.71,30.32,Brown,Toyota
30.29,-97.75,5,4,-97.78,30.26,Brown,Toyota
30.27,-97.74,5,2,-97.73,30.23,Brown,Toyota
30.3,-97.86,3,5,-97.72,30.24,Brown,Toyota
30.26,-97.74,3,3,-97.78,30.35,Brown,Toyota
30.31,-97.71,4,5,-97.75,30.27,Brown,Toyota
30.26,-97.74,5,3,-97.79,30.3,Brown,Toyota
30.21,-97.74,5,5,-97.75,30.3,Brown,Toyota
30.24,-97.73,5,5,-97.75,30.27,White,Toyota
30.27,-97.74,5,2,-97.76,30.23,Brown,Nissan
30.25,-97.75,3,2,-97.69,30.28,Red,Toyota
30.26,-97.74,5,4,-97.76,30.26,Red,Toyota
30.27,-97.73,5,3,-97.76,30.23,Black,Acura
30.26,-97.74,4,2,-97.75,30.25,Black,Acura
30.25,-97.73,3,4,-97.74,30.26,Black,Acura
30.26,-97.74,3,4,-97.74,30.3,Black,Acura
30.28,-97.74,3,5,-97.72,30.28,Black,Acura
30.17,-97.83,4,5,-97.74,30.26,Silver,Kia
30.29,-97.75,4,5,-97.74,30.27,Silver,Kia
30.26,-97.74,5,2,-97.74,30.34,Blue,Nissan
30.25,-97.77,3,2,-97.75,30.27,Blue,Scion
30.27,-97.74,4,4,-97.75,30.29,Blue,Scion
30.26,-97.72,5,3,-97.75,30.26,Blue,Scion
30.26,-97.73,3,5,-97.76,30.23,Blue,Scion
30.27,-97.75,5,3,-97.75,30.25,Blue,Scion
30.27,-97.75,3,5,-97.72,30.31,Blue,Scion
30.27,-97.75,5,2,-97.72,30.26,Blue,Scion
30.26,-97.74,3,2,-97.78,30.25,Blue,Scion
30.3,-97.76,4,2,-97.7,30.31,Black,Jeep
30.27,-97.74,3,5,-97.77,30.26,Black,Jeep
30.27,-97.74,5,3,-97.74,30.26,Black,Jeep
30.32,-97.74,5,2,-97.75,30.29,Black,Jeep
30.26,-97.75,5,5,-97.74,30.29,Black,Jeep
30.27,-97.74,4,2,-97.7,30.26,Black,Jeep
30.27,-97.75,4,3,-97.7,30.33,Blue,Toyota
30.26,-97.74,3,5,-97.76,30.26,Blue,Toyota
30.27,-97.75,5,2,-97.76,30.25,Gray,Nissan
